review,sentiment
first reading must understand neo nazi trying understand correctly hitler sure nobody like take power br br seen series found awful mean ok interesting look real searched answer found one absolutely first hitler angry life series show angry hitler even child second hitler never wanted abuse daughter fact highly probable hitler reality gay fought life choke secret third people hate true hitler charming think managed get power hateful ugly charming common point found interview people live near far course jew br br series awful think hitler angry bastard ugly course charming wrong think let people like take power country want really understand hitler managed get power stop thinking awful able find dangerous politician like course remember elected stop theme late br br life important protect series awful show u truth continue see hitler like another one take place exactly first,0
film really disappointed acting atrocious unbelievable actor story incredibly obvious group independent actor stage passion play turn start live life character play watching lot movie lately thanks netflix first one watched way long time felt need see end know end story br br seems modernization gospel either sacrilegious enlightening cannot speak raised christian church said raised u live increasingly christian culture curious enough jesus modernization religion better worse seen mel gibson version guessing liked one like except conservative wish better film br br lot review praise arcand direction especially cinematography liked neither film rather prudish preachy believe character persona never involved screen life play within play much dated would think carry weight real time production beside point really needed work would stronger development character plot support philosophical theological question film would like musical choice obvious unoriginal br br two example come easily mind firstly reenactment parable jesus driving money lender temple lead actor fallen woman play magdalene also model dancer becomes enraged must debase auditioning commercial wicked producer plenty panting men audience pant trash place chase guess level film wish reach romance two entirely arbitrary emotionally realized scene played like high school rendering death salesman e well please stop hitting head high handed significance relationship female lead priest asked play eventually turn betrays nowadays corrupt church sleep guy brings much pleasure little pain ah saintly whore lovable old coot seems enough arcand signify worth trouble enrich enliven character going motion reaching eject button br br feel free write bored jaded interested feel free watch movie see passion beauty sadness inspiration delivered amateurish gimmicky charade feel free preconceived idea affirmed see shred artistic integrity forsaken monotonous drivel say warn,0
thing worse surfer without wave film surfer without wave viewer love surfing film gigantic disappointment since total number minute surfing footage struggle reach three br br story slice life beached surfer waiting perfect wave wave j c sean pertwee aging super surfer flirting commitment girlfriend chloe catherine zeta jones find grown bliss woman love three old surfing friend turn convince hit beach looking monster wave bone yard trouble wave end film story dissipates meandering succession disconnected beach happening br br acting mostly mediocre sean pertwee comical moment mostly acting mundane ewan mcgregor decent drug dealing wild man far interesting peculiar character bunch probably funniest performance turned peter gunn terry turned corpulent body continual sight gag catherine zeta jones sexy usual character really enough meat show much acting ability br br really much comment rated real beach bummer,0
good example film spite low rating worth watching story engaging take long chemistry nicole kidman ben chaplin grab attention acting first class character represented well sometimes feel like director decide drama romantic comedy ben chiller portrayal law abiding shy englishman porn magazine hidden bedroom creates plenty moment laugh look nicole kidman eye offering john first taste intimacy long time time actor especially nicole kidman give comedy quite expertly dramatic slant,1
comparison movie last detail made chaser flatter stretch interstate highway west texas like scenery desert nothing much distinguish even fact female prisoner transported two navy escort time around one cast come well lame script surprising dennis hopper director give much space one ever writes memoir think,0
great character great acting great dialogue incredible plot twist plain language one best show ever seen life favor watch show regret show writes book sci fi,1
claim matter hard seek never find better movie version othello love kenneth branagh magnificent masterpiece much ado nothing hamlet much dead certain also find oliver parker othello irresistible laurence fishburne various splendid role career quite terrific boy n hood always considered amusing role furious style greatest achievement course way saw br br play part othello probably challenging role whole career brilliant fantastic job irène jacob absolutely charming desdemona kenneth branagh simply phenomenal fascinating role story crooked manipulate villain iago marvelous othello part absolute elite among shakespeare ingenious work deal favorite topic crookedness envy deceitfulness jealousy movie adaptation certainly one finest film seen based william shakespeare play,1
based actual story john boorman show struggle american doctor whose husband son murdered continually plagued loss holiday burma sister seemed like good idea get away passport stolen rangoon could leave country sister forced stay back could get paper american embassy fill day could fly took trip countryside tour guide tried finding something stone statue nothing stirred stone br br suddenly hell broke loose caught political revolt looked like escaped safely boarded train saw tour guide get beaten shot split second decided jump moving train try rescue thought continually life danger br br woman demonstrated spontaneous selfless charity risking life save another patricia arquette beautiful look beautiful heart unforgettable story br br taught suffering one promise life always keep,1
interesting idea involving alternative dimension inside hospital recalled stephen king langoliers kingdom hospital old twilight zone episode atmospherically strong set great also clever time loop moment always head melt appeal story plenty vague reference led believe ensuing weirdness time slip ghost weird bat winged demon rather silly heavy metal attired ghoul thing would explained dark floor severely let based viewing movie give explanation behind event whilst ambiguity always expected welcome kind film dark floor took new height vagueness expect thing wrapped pretty ribbon neither left feeling huh dose maybe hit chapter skip mistake dark floor left deeply unsatisfying suspicion dream shame last reel much board enjoying movie,0
usually big fan pacino scarface serpico devil advocate since scent woman pretty much play role shout lot movie endearing character warm brandon played bongo mcconnahey least likable bunch nowhere even approached real human pacino hopelessly unlikeable goodness old renee russo high light wretched mess hot hooker perfect lipstick like line total even usually reliable jeremy piven utterly unlikeable br br note writer movie usually work unless one main character least bit likable noteable exception scarface movie close old brandon airport thought please let plane crash airport kill brandon,0
lovely love movie want see movie rupert grint fantastic actor expression great spectacular movie excellent julie walter perfect think rupert boy red hair love rupert beautiful smile beautiful voice wonderful accent think movie great great see rupert another thing harry potter good actor deserves golden globe probably deserves oscar academy award actor act well oscar anyway matter perfect brilliant beautiful,1
movie delicate argument searching something make think right tim robbins made wonderful job result kind docu drama shown school strong theme treated actor well simply great susan sarandon truly face love sean penn unbelievable almost always absolutely must see,1
sure show one familiar might think good almost close baywatch hawaii cast location style directing publicity  show woman walking around beach wonder people misconception decide watch br br wrong cause decide watch show actually thing going real juicy story conflict turn really exciting watch pretty much  addictive br br story hotel clerk manager owner complicated love life also enter troublesome hotel visitor powerful man trying steal hotel actually exciting sound br br deny acting suck bad look away story consistence good enough soundtrack fitting pretty well scenario action time took couple episode actually anything happen solidly patience br br recommendation really enjoy watching zillion time better expected br br rating grade b br br please rate review reading thanks,1
disney bill paxton fine job conveying story based fact like game golf appreciate story one man struggle overcome odds could based sport simply situation involves competition though one happens related golf problem story would liked see bit deeper main character esp mr ouimet mr francis ouimet typical young man time turn century america class line well delineated woe anyone deigns try rise class standing bit historical research biggest question indeed answered satisfaction although circumstance bit different portrayed film came away feeling content thoroughly enjoyed movie believe,1
main reason check one watch laura gemser glory br br reason enough br br head africa guest another rich guy seems film huge mansion near jungle hunter staying around party hunting zebra said party becoming drunken orgy br br high society type emanuelle film seem control fetish emanuelle bed br br joe amato direct one ripped used cast anyone notice subliminal sexual image gas station men stay dressed sex scene br br coherence hardly goddess gemser beautiful,1
wonder one best musical ever three busby berkely number end movie spectacular make film wonderful incredible non stop patter natural acting cagney blondell keeler also lovely even though may great actress freshness movie see flick today much le usually stilted film even though plot involving setting movie prologue quite dated,1
mmmm previous summary say like alien predator enjoy film could disagree film pay respect weighty lineage reduced two best loved sci fi strand little teen horror slasher movie none tension foreboding present previous alien predator movie discernible lead character really care character positively yearned see stereotypical cast die soon possible vain hope something better would replace really take super human incompetence two fearsome creature ever invented positively fail make gripping thrilling movie watch want see,0
fascinating downer would male hustler new york city forced live condemned building crippled con man extremely bleak examination modern day moral social decline extremely well directed john schlesinger never topped work superbly acted jon voight dustin hoffman pack quite punch overall yet fantasy scene played chuckle mildly intrusive mod drug party relationship develops two men sentimental yet filmmaker careful get mushy give picture edge might lesser director schlesinger originally x rated winner best picture oscar screenwriter waldo salt adapted james leo herilhy book schlesinger also statue,1
story line thief bagdad complex owing told flashback three separate equally important strand woven together screenplay lajo biro dialogue mile malleson keep story moving skillfully point young king ahmad bagdad angry vizier jaffar executing man different idea discovers disguise people blame jaffar deed hate imprisoned jaffar meet abu young thief two escape take boat city basra companion spy men clear way none see princess city passing ahmad fall love visit garden tell come beyond time win kiss captured jaffar come win princess basra ahmad attack evil vizier blind turn abu dog jaffar asks princess hand give gift mechanical flying horse sultan basra blind ahmad tell tale marketplace accompanied abu dog prince fallen sleep nothing wake jaffar sends servant halima ahmad dog hope prince rouse awaken board ship find doctor cure ahmad captured jaffar throw dog overboard allows jaffar take arm promise restore ahmad sight turn abu back thief princess see vision ahmad boat jaffar sends storm beset abu shipwrecked deserted island abu find genie djinn want kill free many century spent imprisoned bottle abu trick proving really came small vessel cork freeing get three wish first sausage meanwhile princess pleads father refuse jaffar jaffar show sultan new mechanical toy one whose six arm stab death abu make second wish find ahmad cunning genie fly goddess seeing eye abu climb great web get gem eye battling giant spider scaling goddess statue abu gaze eye see ahmad canyon genie take ahmad ahmad us eye see princess smell flower forgets everything abu wish bagdad genie laugh leaf jaffar tell princess love omitting mention ahmad ahmad try fight way princess jaffar smash eye abu find land legend old men rule want make king steal bow magic carpet escape instead hurry save ahmad princess thief arrives time save young king executioner using bow flying carpet wonder throng come watch execution jaffar try flee mechanical flying horse another shot bow finish ahmad ruler plan wed princess try make abu vizier young thief refuse saying want adventure hard work confinement palace however grand may fantastic story given sumptuous production producer alexander korda production designed vincent korda also art director george perinal colorful cinematography director credited ludwig berger michael powell tim whelan alexander korda william cameron menzies zoltan korda participating extraordinary numerous costume design work john armstrong oliver messel marcel vertes production apart gorgeous expensive looking visual splendor claim dominated two element choral music miklos rozsa performance conrad veidt evil jaffar rex ingram play genie curious accent plus usual intelligence power june duprez lovely effective princess mary morris sad beautiful halima mile malleson properly bumbling avaricious sultan ahmad john justin appears done part young prince love memorably good winning role film spaciousness found assert korda work also imaginative content stand contrast strong realistic set costume set design element one memorable idea level fantasy time worthy enjoyed,1
loved movie fair movie start slowly none character terribly sympathetic continues way good half film br br patient greatly rewarded first half movie lack character development sympathy adequately compensated second half bit like riding roller coaster slow uphill climb strat speed twist turn surprise br br usual meryl streep wonderful finest actress time william hurt good bit wooden spot renee zellweger good job showing performance jerry mcguire fluke,1
watched love life holiday filmed film festival florida lovely surprise find british film derivative exploitive beautiful romantic comedy change charm pant audience prepared sit back enjoy gentle pace film transition scene found bit distracting whole think love life winner ruby dust one family pleasant change see british film teen audience littered four letter word try see,1
great movie laughing time well austria get along german bavarian kind humor guess movie make sense watching german native speaker stefan erkan talking new kind turkish german accent became really popular country ger aut course stupid every comedy personal humor decide whether thumb,1
movie surprised thing clicheish technological element reminded movie enemy state starring smith part entertaining good mix jamie foxx comedian mike epps wannabe thug julio ramundo providing comic relief movie watch say wednesday night nothing else gave entertainment value,1
kid remember watching visiting friend uncle phil back dinosaur story silly cartoon dinosaur called rex voiced wonderful john goodman tell little boy dinosaur story dinosaur came back earth live explains part thing brought back along friend doctor professor villain film think might responsible back care kid might like personally cheesy john goodman probably decent thing poor,0
got done watching edge love way one worst title far year felt like chore watching keira knightly unlikable skeleton looking character made cringe even throughout coarse film br br took four night watch boring good thing cillian murphy always good believable severely looked many film however good enough br br apart unlikable character boring storyline plot also emotionally unsatisfying felt like spent time watching nothing done smart thing turned kept respect cillian murphy great cinematography,0
plenty comment already posted saying exactly felt film ill keep short br br grinch thought marvellous jim carrey truly talented physical comedian well versatile clever actor opinion mike myers hand get laugh annoying used like much wayne world married axe murderer day ive never fond austin power cat hat finished br br film horrible gag horrible inappropriate child adult content fact dated havent amused anyone year plot messy messy messy shame really child likeable mom probably could picked better villain alec baldwin could pulled myers ugly revolting acted portrayal cat br br mean myers even glance script one written actor seemed one cat seemed winging br br hand would like mention set prop marvellous unfortunately cant save film br br poor dr seuss man genius dont ruin reputation adapting work lazy messy way br br,0
one worst thing film studio exploit tragedy others commercializing shock gore factor order sell ticket able buy birch new diamond necklace another worst thing totally misrepresent true fact incredible saga fabricating event dialog image director liking lastly one worst thing film studio use bottom barrel actor shoot sound stage rented fifty cent day three travesty maker film guilty hand worst movie ever seen seen thousand score good waste celluloid filmmaker ashamed making ashamed negatively exploiting hero story people experienced tragedy firsthand living dead,0
oh awfully movie know horror film drama cause story genre established well story moving slow boring sleepy beginning end movie really bore really liked camera work authentic fresh clear acting great little boy great performer movie made jump seat movie make grab pillow lay bed sleep credit roll br br boring worth watching tell movie sucked br br,0
animation buff must even general audience enjoy cameraman revenge early example pixilation hard working pioneer wladyslaw starewicz starewicz helper painstakingly manipulated cast flexible insect figure tell story paving way like willis brien george pal ray harryhausen legion modern digital effect creator br br cameraman revenge minute long pack lot amusing detail story follows amorous adventure two beetle home nightclub hotel cinema eventually prison cell two brief dance number nightclub performed frog dragonfly scuffle beetle grasshopper large scale donnybrook cinema end projector bursting flame pretty elaborate going even john bray winsor maccay getting started walt disney still grade school br br interesting note impact alteration silent movie title card story told seen two version film offered two video company watched back back although image content almost identical two different set intertitles tell two different story plot outline someone provided tell yet third story suggests another version somewhere british film institute print rhyming intertitles tell story two sibling beetle secretly married hide information one another order inherit late father fortune russian print tell simpler story married beetle guilty infidelity russian version mr beetle visit girlfriend gay dragonfly nightclub english version brother bill beetle visit wife music hall personally prefer straightforward spicier russian story bfi version try cram much plot simple tale rhyme bit awkward br br still rendition cameraman revenge delightful film would make ideal lead great animated work feature beetle yellow submarine,1
one funniest movie ever seen know real world people show movie top notch never seen real world still think extremely funny movie get inside joke actor tv show,1
friend work blockbuster get free movie rental week one day scouring aisle something interesting stumbled across weapon kung fu judging box alone movie seemed pretty wack nonetheless gave temptation rented afterall free thank god far worst movie ever seen budget must pickle piece string plot ridiculous mention weapon book teach way weapon bad guy thats isnt even weapon fighting movie action sequence flat bad time guy punch kick come foot away landing guy many time movie skip frame result ridiculously poor editing dubbing well laughable hardly even understandable wont even get acting ending definitely leave saying wtf however fair must mention fighting technique used actor somewhat decent old guy mad chump thats thankfully didnt pay movie guess least know exactly bad movie actually,0
hmmm yeah episode extremely underrated br br even though lot bad writing acting part think good win bad br br love origami part big twist end absolutely love scene michelle confronts tony actually one favorite scene season br br reason people always hated reincarnation episode yet always liked best term writing theme really interest br br gonna give three star writing little consistent give four,1
dear god kept waiting movie get started waited redeem neither sat dumbfounded could possibly bad wasted couple hour sheer stupidity faith drew possibly made bad movie boy ever lose faith bother one drew tried movie poorly written poorly acted poorly conceived believe script bad ever got funded million chance actually something idea word concept big movie even qualify still go anyplace pitiful reviewer got idea worst baffle believe got worse slit wrist finishing,0
bad good bad violates geneva convention prohibition cruel unusual punishment reading synopsis even figure plot straight video disaster hodge podge grainy stock footage spliced together time worst acting ever misfortune see comparing incompetent turgid humorless mess dead men wear plaid like saying gigli like citizen kane talentless cast costumed cheap j c penney goin church clothes slightest attempt period hairstyle make really want see sort homage work check lost skeleton cadavra clever well written best performed actual actor agony watch matter seek work phoenix artist paul wilson whose sci fi short attack foot courtesy lady leaf film dust people terror tropic look sound like pulled street given script read one take insult bela lugosi boris karloff lon chaney anyone else involved film cannibalized make schlock fest money problem lot accomplished little expense good script decent actor z grade costume production design given called director created stinky pile cinematic offal let hope promise sequel come true far scariest thing shown whole movie,0
time get psycho toy maker named joe petto get make living evil toy kill people go family bad luck simply living house mutant robot son pino get used live br br easily worst hopefully presumably last semi series one previous one look like soft core porn movie without sex nudity kind like low rent hybrid halloween iii puppet master doll bad home movie supposedly started sixth chapter series abandoned never completed hope stay way br br star br br,0
family mother patricia clarkson father jake weber son erik per sullivan go family get together remote house middle winter accidentally hit deer driving anger local especially otis john speredakos thing slowly slowly go wrong br br expecting worst started watching bulk review site extremely negative well disagree first horror film horror even begin closing minute play like family drama horror element thrown level pretty damn good br br first bad stuff pace way slow jake weber horrible actor way many false dream sequence scare wendigo barely figure film clear view get wendigo end laughable br br good stuff pretty good dramatic script clarkson excellent mother great direction eerie sound effect little scary pretty explicit hot sex sequence clarkson weber actually necessary integrity plot pretty good acting sullivan time speredakos completely unexpected tragic ending br br think many people annoyed film pushed horror film ignore think might like giving,1
kind film fascinated strange psychotic nightmare movie also dark comedy see mostly horror thriller others might see black dramatic comedy br br either way fascinating descent madness ending caught guard ending leaf viewer lot think br br powerful performance complex detailed plot great script filled dread dash humor eerie atmosphere make film worth watching br br personally think need watch several time pick understand subtlety within film pleasure chore,1
typical mamet film delivers quiet evenly paced insight make confidence man joe mantegna good explored psychological study noted psychologist lindsay crouse slowly pull world usual nasty consequence cast includes number player found several mamet film steven goldstein jack wallace ricky jay andy potok allen soule william h macy usual good job loved lindsay crouse film often wondered become noted player become perhaps looking right place br br movie proceeds slow pace flat dialog yet maintains level tension throughout logically lead bang ending expect real let ending found uplifting satisfying love movie,1
brother big asian movie fan finding movie hidden shop bought one dvd sounded promising wait watch watched movie brother must say beginning promising u really loved brutal ball scene first scene guess interesting fight action movie claim instead love movie cliché love extremely played top even shakespeare would vomit title sorry language way character act like picked street given  playing movie br br well brother watched end thought become better heck never movie challenged place brother worst movie ever seen list followed fantasy mission force watch either,0
pretty simplistic romance girl find boy girl love boy girl loses boy girl find boy colleen moore outstanding ingredient recipe delivering wonderfully varied dramatic romantic performance well deserving oscar nom equally fine aerial combat special effect br br moore play french girl whose mother turned field british aerial squadron wwi daughter regiment loved little sister mix come fill downed flyer gary cooper first hate love entire squadron sent suicide mission cooper return crash village red cross unit remove moore search told hospital dead wanders street call hospital window reunited br br nice little romance hardly recommended fan m moore mr cooper,0
really much say movie crude fun br br plot outline imdb br br br br two loser milwaukee coop remer parker stone invent new game playing basketball using baseball rule game becomes huge success along billionaire help form professional baseketball league everyone get pay team change city coop remer team milwaukee beer team standing way major rule change owner dallas felon vaughn want institute br br br br acting pretty good since arn many big star movie although big fan southpark parker stone pretty good job first real movie br br many funny moment movie come close naming never really let try put cruddy drama make serious br br favorite aspect movie soundtrack great especially like take beer reel big fish underrated br br overall crude extremely funny movie br br james black wolf johnston,1
un funny un entertaining possibly worst movie ever misfortune watch think ernest go humour done even worse girlfriend sat see could consistently dire seems opening sequence yes avoid cost,0
time left foot little movie could hugely popular everyone applauded fact small independent film could make way oscar br br since movie like left foot dime dozen might hard retrospect understand fuss certainly well made competent film clear bulk success rest shoulder daniel day lewis immerses role cristy brown man living cerebral palsy day lewis pull bit stunt acting dustin hoffman oscar year playing man autism rain man academy followed suit giving day lewis honor br br thing really separating film big budget hollywood production budget every way formulaic standard product say good movie masterpiece br br grade,1
say movie terrible good two day earlier watched lillie one best gay film ever seen best time watch mediocre gay flick br br story silly acting ok bad enough turn bad moment terrible stereotyping well cast either br br would recommend movie would wasting time money understand movie like made funding spend time watching noah arc logo instead think movie trying go never got,0
warning possible spoiler br br get extremely unpleasant subject matter film offer heaping helping outrageously campy melodrama surprisingly enough movie copied ripped several time year although hard fathom filmmaker inspired trashy drama neither one hemingway woman act although mariel improved year anne bancroft offer touch class prosecuting attorney chris sarandon turn pathetic unintentionally hilarious smirking smarmy bad guy piece br br veteran director lamont johnson make silk purse sow ear script stuffed bursting howlingly bad dialogue outlandish situation example final sequence margaux grab shotgun chase sarandon latest shocking act meant exciting elicits hearty chuckle instead add notoriously shrill spacy musical score michel polnareff true guilty pleasure even though likely feel grubby needing hot shower viewing say warned,0
longtime fan original movie bella martha mostly martha everything make movie great enjoyable watch missing one miss slow pace build character style small gesture dominance light mood move dialog think story enough martha kate secluded mario nick clown case thing make one scene great original working copy small alteration take away tension opinion go see original worth inconvenience subtitle,0
love chan wook park know expect film brutal poetic tragic artistic splash grim humor thirst clearly park style loved every second cinematography every shot gorgeous creative story blend shakespearean tragedy murderous love gothic horror layered character drama character complex plenty moral ambiguity go around even sociopathic character evokes sympathy direction restrained performance nuanced like sympathy mr vengeance many subtlety take first viewing chan wook park intelligent bold consistently surprising filmmaker unpredictable scene go brutal heart wrenching laugh loud hilarious instant closer lady vengeance sympathy mr vengeance far top comical like lady vengeance incredibly rich thought provoking rewarding br br like beautifully told vampire story let right one fan chan wook park seeing thirst obvious easily one best film,1
movie far worst movie ever endure believe tried pas serious movie bad even laugh pathetic attempt entertain want cheesy horror laugh rent dr giggle instead,0
long advertisement movie death tunnel although interesting history waverly hill sanatorium whole ghost theory interpretation ghost orb duplicate dust front flash camera ectoplasmic mist someone cigarette smoke lit camera flash see shadow people drew outline around blurry distortion image scientific explanation suggested phenomenon paranormal perhaps event one would see believe sure make plan visit sanatorium next vacation louisville kentucky,0
set near poor working class town mountain rural italy story madness landscape may quite picturesque madness herein concealed behind mask person seems outwardly normal person kill little child br br style tone film resembles dario argento famous italian giallos fascinating whodunit horror film except argento film much better looking still visuals fulci torture duckling competent interesting composition lighting lightning thunder rainy night enhances suspense one sequence wherein one duckling vulnerably alone br br one sequence gore bit overdone slasher film legitimate theme undergirds story theme madness take many unexpected form obvious delusion people practice voodoo black magic br br plenty red herring render puzzle solution difficult viewer assume agenda part director dismiss someone might seem suspect twist near end provides good misdirection however one scene midway line dialogue could added clarify relationship two character one murderer film finale take place beautiful mountaintop wind whistling background see flashback clue get insight killer mindset br br care film widescreen projection background music effective range jarringly creepy beginning low key jazz indigenous italian song acting generally average though couple case bit overdone br br though visually brilliant argento giallos torture duckling nevertheless fine film one contains thematic storyline enough whodunit puzzle interest viewer like thriller murder mystery,1
well hoping heard wrong film big fan ruggero deodato really want see slip unfortunately giallo styled supernatural load nonsense bad lead believe would pretty terrible plot work film attempt blend murder supernatural theme telephone feel forced silly furthermore plot make much sense ask point numerous time throughout movie plot focus young woman living apartment block terrorised telephone best thing movie undoubtedly presence beautiful english actress charlotte lewis unfortunately good point pretty much stop handful death scene gory incredibly stupid one see someone get killed coin stick especially respect overall really recommend anyone non deodato fan unlikely impressed deodato fan likely find film depressing avoid,0
agree many others said shallow offensive nature film examination racism baffling many people seem fooled pretentiousness want comment matt dillon character example infuriating movie man contrasted film underlying message little racist effectively rape woman public cruelly humiliating husband deliberately goading make move well know lead arrest even death pulling couple without legal cause come understand black wealthy hurt little boy police therefore plea behavior little racist behavior evil disturbing extreme racism held next another character behavior spouting paranoid stereotype gang violence illustrate everybody little racist later spoon fed tripe dillon poor old dad black folk drove poor house supposed explain worse excuse behavior dillon character meant redeem committing utterly unmotivated unbelievable laughably coincidental act saving woman sexually assaulted night please fact many people seem feel kind self congratulatory admiration film make feel sad shallowness understanding racism apparent lack commitment condemning ending,0
watched film time never really liked fan termed nu horror dismissed account found little sleazy think thing irks hammer sexploitation aspect sex mind sexploitation surprised many people rated film highly another look creepy atmosphere bit omigod look bad stupid london prostitute woman little innocent anna get raped yet another nasty man ooherh suppose ultimately film depth whatsoever bunch nasty priggish men woman titillation value doubt degree victorian england like set even clunky dull impart sense victorian menace roger corman horror hand style atmosphere elegant horror exploitative flat footed trash,0
ok first steve irwin rest peace loved many fan movie movie crocodile hunter tv program bad acting bad script bad directing steve capturing teaching u animal entertaining animal seeker specialist million miss whole movie idea big mistake plot broken almost non existent casting horrible acting even worth elementary school level actor direction must faulted well get half way decent performance actor matter bad script must good first place could written better script wish never see movie course watched son friend insisted upon seeing instead scooby doo live action son discriminating liked movie alright still never asked see want fond memory steve irwin buy series dvd avoid movie like plague steve know want remembered movie respect avoid movie,0
interesting topic pathetic delivery script direction br br hero mile thaw emergency world first life restoration surgery fun begin underlying issue mile soul used explain quasi erratic behaviour indirectly responsible two death believe total number death minute br br livlier side mile prefers odd glass brandy blazing fireplace young maturing female cousin finale indeed justice film br br thought producer parted create tripe j feigelson script writer sole producer look like learn lesson bring interesting idea life one view writing credit support credibility script br br available dvd truly scary forever bottom shelf vhs format br br incarnated human without soul default evil entity br br score offer minimal support even form jerry goldsmith could save br br deserved time slot tv touch entertaining infomercial test pattern competing time viewing br br thankfully spawn sequel ala wes craven nightmare franchise chiller return return mile something like br br despite rating still recommend movie great example kill acting script writing career apply directing however wes craven eternally exempt due sole good piece nightmare elm street,0
´s well balanced mini series historical fact good plot four delivery follow north american family member see also follow story several character black reverend extremist student leader soldier vietnam filmography extraordinary first chapter see shot vietnam war scene next chapter start last one finished start time giving u little mystery happened general ´s mini series must see hippy fanatic everyone little curiosity topic,1
really understand movie aimed absurdity mention ridiculously bad acting cheesy dialogue fact villain child assume meant child movie think may swear word pulp fiction mention constant reference drug general mayhem killing demographic trying please movie schizophrenic like trying combine country music heavy metal end one going like bloody paradox would recommend movie funny bad way except actor patently unbearable want suggest otherwise br br completely serious say could watch minute terrrrrrrrrrrrrrrriiiiiiiiiiiible,0
sleepless night switching channel found embarrassment movie thinking br br life remote control kari wuhrer salin wonder gone nowhere br br david keith take role pathetic br br anyway turned movie near end get much plot must best part nerdy college kid brings home dominatrix ish girl scene straight comic book cheap porn movie call mother anal retentive kiss father oh expect tongue great line br br see ended br br well course bitch hell helluva past swat team upstairs yes surround yes yes kid blow brain ahahhahahaha br br must see tv br br,0
got subjected pile one wednesday afternoon mother law watching get someone basically remake crappy high budget hollywood flop core washed actor like luke perry high budget one flopped make people think movie year later budget would go anywhere laughing movie insanely similar fact shocked held legal rather airing tv basically script core redone badly seen core know worse funny since core already bad funny br br enjoy getting laugh really bad movie one right alley thing say wish luke perry able career horrible actor land horrible role crappy made tv movie run daytime television pretty much one step closer end would career,0
interpretation term distant used sense opposite warm people warm toward others film reminds teaching dalai lama art happiness main point key happiness connecting others character film insular also humorless charmless shy quiet unfriendly characteristic appear prevent amongst thing forming enjoying relationship able talk deal problem result terribly unhappy see strong vindication dalai lama teaching buddist way one people think behavior natural response living large city think may right recommend dalai lama book city life need like br br see people found boring drag bit place character particularly likable contrast lost translation insular character much likable connect one another even though connect people generally,1
bought vhs film two buck waste money hey dig adam batman west tina giligan island louise hello third rate production rehash dozen biker film crazed bunch bikers psycho ride hick town beat everybody everything defeated man dashing hero adam west look part hero missing cape batman uniform sorry tina l look really nervous frightened whole show least know happened ginger rescued island lol bikers motley group known ever acted least hell rider hell watch,0
term art turbulent era literature visual art closing great fifty sixty year period creativity yet restarted music decade many see low point due corporate rock disco television golden age situation comedy odd couple mary tyler moore show h family film even greater period creativity genre saw rise american auteur director like robert altman francis ford coppola martin scorsese ash old studio system dominated hollywood half century director wanted craft literate art film mass sort staple europe since end second world war yet studio trying keep pace socially aware film sort seen since br br unlike film starring actor like jimmy cagney john garfield usually co starring dead end kid dealt social issue gritty realistic way realistic one could get sound stage social consciousness late early manifested science fiction film allowed left wing hollywood preach mass guise considered little comic strip entertainment precedent approach several flying saucer film dealt political zeitgeist mccarthy era notably day earth stood still invasion body snatcher early saw rod serling constantly subverting political conservatism time casting social issue science fiction setting classic sci fi television anthology show twilight zone among studio offering time ecologically sensitive silent running george lucas first film thx dealt consumerism group think existentialism logan run hammered away communism state control versus right individual film reference quite heavyhanded reek current arab oil crisis rampant inflation jarred strawberry cost soylent ration assorted colored food soylent yellow soylent red new soylent green reputedly made finest undersea growth manner unlike gas rationing time scene food riot eerie echo oil riot many gas station year film release scene crowding body live dead lying still chilling well influential later film like escape new york obvious progeny rest script stanley r greenberg however rather pedestrian fairly standard dystopian flick fleischer cinematographer richard h kline great job filling screen interesting image sound spice thing use soft dimly lit visuals murkily filtered add stygian feel new york film almost like colorized version carl theodor dreyer vampyr light film come artificial source fashion faux pa film could truly seem timeless br br end film thorn sneak processing plant human corps made soylent green wafer chilling oddly drama le end soylent minion hunt thorn survives long enough utter film catchphrase chief hatcher yet one know enough hatcher already co opted track record taking easy way yet fact ambiguity show film recapitulate character dilemma depth many later better made film sci fi also soylent green still film worth watching,1
