review,sentiment
"Went looking for this movie after i read Tom Clancy's ""Red Storm Rising"" novel. Timeless masterpiece about 13th century Russians being invaded by the Germans. Movie was made in 1938, under orders from Joseph Stalin to warn Soviets about Hitler and Germany. Battle scenes are wonderfully done, showing that you don't need computer animation to make a great fight scene. Probably Sergei Eisenstein's greatest work. Also see 'Battleship Potemkin'. Any history buff or poli-sci major should watch this movie. 10 out of 10.",1
"After 21 movies and three years of working in Hollywood Bette Davis finally got a role she claimed as her own and which put her as a force to be reckoned with. As Mildred Rogers, Davis burst forth with a completely unsympathetic role of a slutty waitress who becomes the target of Leslie Howard's affections, and already eager to sink her teeth into a role like this, she had no qualms of the awful things her character was meant to do throughout the course of the film and the awful transformation she would undergo. It also has been widely noted that her performance here, one of the few things that makes this slightly uneven movie watchable, has been the one to remember even after two remakes and the scenes where she rips into Howard have made cinema history.<br /><br />At circa 85 minutes, the story moves at a nice pace, telling the story of Philip Carey (Howard) as his life crosses that of the destructive Mildred Rogers over and over again.<br /><br />Howard and Davis' chemistry is all but non-existent -- Davis sustained in an interview much later in life she personally didn't care much for Howard's iciness towards her and that helped her act even worse (in character) towards him as Mildred. All the same, the two seem awkward with one another; their scenes together remain stiff, only salvaged by the ferocious acidity Davis brings to her lines and her own nervous presence. Then again, Cromwell's direction has a certain stiltedness about itself that fails to come through at times -- he tries to fill in some space (whenever Davis is not there) with dissolves and montages indicating the passing of time (a calendar superimposed over a changing Frances Dee). All much in the style back then. This was before technicalities and complicated camera angles came into being, and in essence, the visual story is a simplified, bare essentials translation of the Somerset Maugham's novel -- which is saying a lot, since at 600 pages, ""Of Human Bondage"" would have been indeed hard to film even then.<br /><br />Storywise, it feels that Philip Carey may be something of a glutton for punishment, since there is no discernible, sexual attraction between he and Mildred and to compound that, Mildred never hides her displeasure from the get-go. Howard's performance never seems to go through much external emotion -- his eyes are constantly sad, his expression never veers too far away from lost (he could almost be a distant cousin to William Hurt in ""The Accidental Tourist"" -- dejected, hurt, and absolutely passive), but this is possibly a part of his character and the reason he fails to see that other women (played by Kay Johnson and Frances Dee) are making themselves vulnerable to unrequited affections. Interestingly, Johnson's Norah, once she realizes Carey will never fall for her, is the one who sums the story up with her observation that people are bound to other people -- she is bound to Carey as Carey is bound to Mildred, and Mildred herself is bound to Miller (or men who fit the role of provider). In her short but memorable scene, she's the one who holds the essence of the story's moral.",1
"Any time a movie is so myopic in its desire to present a particular ending or viewpoint that it simply doesn't bother with an actual story, it's annoying. Those are the types of movies where the ending or viewpoint is conceived first, and the story simply tacked on. For this reason we often talk of the story ""jumping through hoops"" as it twists about, trying in vain to progress to the preordained ending in a logical fashion.<br /><br />The story in ""Comet Over Broadway"" doesn't just jump through hoops, it's a three ring circus. It's so ludicrous, so ill-conceived, so disingenuous that, if you are prone to speaking aloud to the screen, you will be carrying on quite a rant before it's through.<br /><br />The central theme of this screenplay cesspool is that of a woman choosing between family and profession. Since it's all so horribly muddled it will end up offensive to people of either opinion. So, in the end there's no point to the story, the theme becomes irrelevant and, as is often the case with poor screenplays, the acting doesn't save a thing.",0
"Don't listen to most of these people. ill give you a better review of this movie which me and my friend love! Its about Jill Johnson, played by Camilla Belle, who babysits at the Mendrakis' house and someone breaks in. if you're wondering how he got in the house, he went through the garage most likely. so anyway, don't listen to, ""the worst acting"". it has amazing acting. with a great story. I think that there are 2 benefits that Jill has. 1. shes a fast runner and is on the track team. 2.she got out alive! lol.<br /><br />it is a cool movie and quite scary. check it out, you will be happy with this masterpiece. don't listen to the other people on the site. its very good. trust me, i am good at reviewing movies. I'm a future movie critic. i totally want to buy this movie. and you will too when you see it. it is amazingly awesome.",1
"This is like a school video project and a propaganda film that puts the whole class as well as the teacher to sleep.<br /><br />Utterly boring long silent(yes, silent) strings of unrelated video clips.<br /><br />Instead of this movie watch the paint dry or the grass grow- it will be more interesting unless you enjoy seeing Arabs being malicious to everyone around them.<br /><br />Sulieman (the Director) should be embarrassed of this lame waste of film.<br /><br />It deserves a one for the movie quality, a zero for the ridiculous propaganda message and a negative number for the script (or lack thereof.)",0
"WE FAW DOWN <br /><br />Aspect ratio: 1.33:1<br /><br />Sound format: Silent<br /><br />(Black and white - Short film)<br /><br />Stan 'n' Ollie get mixed up with a couple of floozies (Kay Deslys and Vera White) after setting out to visit a theatre which burns down in their absence! Needless to say, their tyrannical wives (Vivien Oakland and Bess Flowers) are not amused...<br /><br />Leo McCarey's OK comedy laid the narrative framework for William Seiter's masterpiece SONS OF THE DESERT (1934), with L&H playing brow-beaten victims of circumstance, forced to tell a monstrous lie which backfires in spectacular fashion. Much of it is very funny, especially the scene in which Stan is teased by Deslys, leading to a violent game of push and shove. However, some of the fun is undercut by Oakland and Flowers, playing their roles completely straight, which adds an element of unpleasantness to the 'henpecked husband' scenario. Originally released in the UK as WE SLIP UP.",0
"I'm guessing that we all, no matter if we are fans of cars, luv the sound of a Dodge Challenger as it growls along the road, the noise a 57 Chevy make as it screams with ecstasy when it tears round a corner and, most of all, the blast of sound as a classic vehicle bursts into flames as it explodes. I'm not the biggest car enthusiast by any stretch of the imagination, but any of the above really does rev my engine! There's no denying the importance of transport on cinema. It has even been said that the invention of the train was one of the biggest influences on early cinema (looking out a window almost like a moving picture and the idea of being transported to a different time/space). But the car remains the most popular and most luved, it's even got its own genre: the carsploitation genre. A genre that focuses purely on the beauty of cars. In effect, it's just porn! Car porn! And I'm not talking about that rather nasty documentary on Channel 4 in which men actually had sexual intercourse with cars. Whatever floats your...car, I guess. Moving on... whilst RUNNING ON EMPTY isn't quite as pornographic as VANISHING POINT (Richard C. Sarafian, 1971) for instance, with its close ups of the car in motion, all it's bumps and curves (!), this doesn't mean that the car isn't the main focus of this film. In fact, the cars themselves become characters (more on that later). They're objectified and fetishised as much as the women, in fact, maybe even more. And holy holy, are these cars something! Every car in this film (besides the ones in the background) are simply beautiful  works of art, there's no question about it.<br /><br />As I was saying, these incredible cars are, in a way, given characters themselves. You actually start sympathising with the car! SPOILER  Most notably during the scene in which the car is being wrecked and burnt SPOILER OVER. This has become almost a convention of the carsploitation genre; the evil 1978 Plymouth Fury from CHRISTINE (John Carpenter, 1983), Satan's custom Lincoln Mark III in THE CAR (Elliot Silverstein, 1977), the nifty little Mini Coopers from THE Italian JOB (Peter Collinson, 1969) to the friendly Volkswagen Beetle in THE LOVE BUG (Robert Stevenson, 1968) and of course each car from DEATH RACE 2000 (Paul Bartel, 1975) and even WACKY RACES (1968-1970) all of which had their own character. Ironically however, this emphasis on the car often over takes (!) the human characters! And this is certainly the case with RUNNING ON EMPTY, in which only one human character (the blind character who drives his car with his hearing rather than sight) has any sort of dimension, the rest are very much stock characters. These are all your stereotypical Australian 1980s teenagers; big hair, annoying accents and none of whom would look out of place in NEIGHBOURS, especially the Kylie Minouge look-a-like. But who gives a damn? It's all about the cars racing and crashing! That's it! If you don't like that you really are watching the wrong genre.<br /><br />The car scenes are certainly the selling point of this film, and the best thing it's got going for it. They are fast; very fast! And we're not talking about the rather annoying technique some films seem to use where they record the car 'speeding' at around 40mph, and then speed it up. Oooh no! Not with this film you don't. These cars are zooming along at top speeds in real time  no fancy editing tricks here. So, we've got speed. Check. What about crashes? Check, check, check! Whilst there isn't cars crashing EVERYWHERE a la the incredibly BLUES BROTHERS (John Landis, 1980) , when cars do crash in this film, they certainly crash! It would seem that they use gunpowder or something similar to build the cars as one little hit and KABOOM they're up in flames. It kind of reminded me of THRILLER: A CRUEL PICTURE (Bo Arne Vibenius, 1974) in that sense.<br /><br />Between these simply awesome scenes (especially the very start and the very end) there are quite a few scenes which slow everything done and, in my opinion, fail to add very much to the film. Note: more exploding cars needed! However there are a couple of exceptions here which are great scenes  SPOILER especially the attempted rape scene.<br /><br />So, all in all, this is a man's film! A boy's film! Full of cars vroom vroom vrooming around the outback and a couple of tits thrown in for good measure too. I'd recommend this little film to anyone even if they are keen cyclists (!)  it's a great film which you can just switch your brain off, sit back in your leather chair and put on full volume! I'll give it 3.5 luvs out of 5 luvs  Bruuuuum! P.S  Amazon are selling this for just over £2  it's a real bargain although the DVD lacks any special features whatsoever.",1
"First, before reading further, you must understand that I'm not neo-nazi, I'm just trying to understand correctly Hitler to be sure nobody like him take power again.<br /><br />I've seen this series and found it awful. I mean, OK, it's interesting to look, but is it real? I searched for answers and found one: absolutely not. First, Hitler wasn't angry all his life, the series shows an angry Hitler, even when he is a child. Second, Hitler never wanted to abuse his daughter, in fact, it is highly probable that Hitler, in reality, was gay and fought all his life to choke this secret. Third, people will hate me but it's true: Hitler was charming. How do you think he managed to get to power if he was so hateful and ugly? Because he was charming. That's a common point I found in the interviews of people who live near or far of him (of course, not Jews).<br /><br />This series was awful because if you think that Hitler was just an angry bastard, ugly, and of course, not charming at all, you're wrong. If you think that, you will let people like him take power in countries and you don't want that. If you really understand how Hitler managed to get into power, and stop thinking he was just awful, you'll be able to find dangerous politicians like him (of course, remember he was elected) and stop theme before it's too late.<br /><br />Life is important to protect, this series is just awful to show us the truth, if we continue to see Hitler like that, another one will take place exactly as the first did.",0
"This film really disappointed me. The acting is atrocious. Unbelievable. And it's about actors. The story is incredibly obvious: A group of independent actors stage a Passion Play and, in turn, they start to live out the lives of the characters they play. I've been watching a lot of movies lately, thanks to Netflix, and this is the first one I haven't watched all the way through in a long time. I felt I didn't need to see the end; we all know the end of this story.<br /><br />For some, it seems, this ""modernization"" of the Gospels is either sacrilegious or enlightening. I cannot speak to any of this as I wasn't raised in the Christian church. That being said, I was raised in the US and I live in an increasingly Christian culture. I'm curious enough about Jesus and about the modernization of the religion, for better or worse. I haven't seen Mel Gibson's version, but I'm guessing that those who liked that one will like this, except for the most conservative. I just wish this was a better film.<br /><br />Lots of these reviews praise Arcand's direction and especially the cinematography. I liked neither. The film itself is rather prudish and preachy. I didn't believe the characters' personae and I was never involved with their on screen lives. The play within the play is very much dated and would not, I think, carry it's own weight in a real time production. But that's beside the point. What I really needed for this to work would have been stronger development of the characters and the plot to support the philosophical and theological questions the film would like to be about. And the musical choices are obvious and unoriginal.<br /><br />There were two examples of this that come easily to mind. Firstly, there is a reenactment of the parable of Jesus driving the money lenders from the temple: the lead actor, who has fallen for the woman who will play Magdalene and who is also a model and dancer, becomes enraged that she must debase herself by auditioning for a commercial (with a wicked producer and plenty of panting men in the audience) with her pants off. He trashes the place and chases them all out. I guess this is the level that the film wishes to reach. The romance between these two is entirely arbitrary and not at all emotionally realized and the scene is played out like a high-school rendering of Death of a Salesman, i.e., not well. Please stop hitting me over the head with this high-handed ""significance."" The other is the relationship between the other female lead and the priest who has asked them to do the play and who, eventually, turns against them and betrays them to the nowadays-corrupt Church. Why. Why does she sleep with this guy. ""It brings him so much pleasure and me so little pain."" Ah, the saintly whore and the lovable old coot. It seems to be just enough for Arcand to signify but not worth the trouble to enrich and enliven these characters. They are going through the motions and I'm reaching for the eject button.<br /><br />Feel free to write me off as bored, jaded or just not interested. Feel free to watch this movie and see the Passion, in all its beauty, sadness and inspiration, delivered as an amateurish and gimmicky charade. Feel free to have all your preconceived ideas affirmed and see any shred of artistic integrity forsaken for monotonous drivel. But don't say I didn't warn you.",0
"The only thing worse than surfers without any waves is a film about surfers without any waves. For viewers who love surfing this film will be a gigantic disappointment since the total number of minutes of surfing footage struggles to reach three.<br /><br />The story is a slice of life about beached surfers who are waiting not for the perfect wave, but for any wave at all. J.C. (Sean Pertwee) is an aging super surfer who is flirting with a commitment with his girlfriend Chloe (Catherine Zeta Jones). Just as he is about to find grown up bliss with the woman he loves, three old surfing friends turn up and convince him to hit the beach looking for monster waves at the Bone Yard. The trouble is, there are no waves until the very end of the film, so most of the story dissipates itself on a meandering succession of disconnected beach happenings.<br /><br />The acting is mostly mediocre. Sean Pertwee has a few comical moments, but mostly his acting was mundane. Ewan McGregor was decent as the drug dealing wild man, by far the most interesting and peculiar character of the bunch. Probably the funniest performance was turned in by Peter Gunn as Terry who turned his corpulent body into a continual sight gag. Catherine Zeta-Jones was sexy as usual, but her character didn't really have enough meat for her to show much acting ability.<br /><br />There is really not much here on which to comment. I rated it a 3/10. It's a real beach bummer.",0
This is a good example a film that in spite of the low rating is more than worth watching. The story is engaging and it doesn't take long before the chemistry between Nicole Kidman and Ben Chaplin grabs your attention. The acting is first class and the characters are represented well. Sometimes it feels like the director couldn't decide himself between drama and romantic comedy. Ben Chiller's portrayal of the law abiding and shy Englishman with porn S.M. magazines hidden in the bedroom creates plenty of moments for laughs! As does the look in Nicole Kidman's eyes when she is offering John his first taste of intimacy in a long time... Other times the actors and especially Nicole Kidman give this comedy quite expertly a dramatic slant.,1
"A comparison between this movie and 'The Last Detail' is made by some, but 'Chasers' is flatter than a stretch of Interstate highway in west Texas. And like the scenery in the desert, there's nothing much to distinguish it, not even the fact that a female prisoner is being transported by two navy escorts this time around. No one in the cast comes off too well; with this lame script that's not surprising. Dennis Hopper, the director, won't give much space to this one if he ever writes a memoir, I don't think.",0
"Great characters, great acting, great dialogue, incredible plot twists in plain language one of the best shows I've ever seen in my life. Do yourself a favor and watch this show, you won't regret it. This show re-writes the book on Sci-Fi!",1
"I claim no matter how hard I seek I'll never find a better movie version of ""Othello"". If you love Kenneth Branagh's magnificent masterpieces ""Much ado about nothing"" (1993) and ""Hamlet"" (1996) as much as I do I'm dead certain you'll also find Oliver Parker's ""Othello"" irresistible. Laurence Fishburne has been in a various splendid roles during his career. He was quite terrific in ""Boys n the hood"" (1991) - I've always considered his amusing role of Furious Styles as his very greatest achievement. That was, of course, way before I saw this.<br /><br />He plays the part of Othello and he is probably in the most challenging role of his whole career but he does a brilliant, fantastic job. Irène Jacob is absolutely charming Desdemona and Kenneth Branagh is just simply phenomenal in a most fascinating role of the story's crooked, manipulate villain Iago. Marvelous ""Othello"" is part of the absolute elite among Shakespeare's ingenious works. It deals with his favorite topics: crookedness, envy, deceitfulness and jealousy. This movie adaptation is certainly one of the finest films I've seen that's based on William Shakespeare's plays.",1
"Based on an actual story, John Boorman shows the struggle of an American doctor, whose husband and son were murdered and she was continually plagued with her loss. A holiday to Burma with her sister seemed like a good idea to get away from it all, but when her passport was stolen in Rangoon, she could not leave the country with her sister, and was forced to stay back until she could get I.D. papers from the American embassy. To fill in a day before she could fly out, she took a trip into the countryside with a tour guide. ""I tried finding something in those stone statues, but nothing stirred in me. I was stone myself."" <br /><br />Suddenly all hell broke loose and she was caught in a political revolt. Just when it looked like she had escaped and safely boarded a train, she saw her tour guide get beaten and shot. In a split second she decided to jump from the moving train and try to rescue him, with no thought of herself. Continually her life was in danger. <br /><br />Here is a woman who demonstrated spontaneous, selfless charity, risking her life to save another. Patricia Arquette is beautiful, and not just to look at; she has a beautiful heart. This is an unforgettable story. <br /><br />""We are taught that suffering is the one promise that life always keeps.""",1
"An interesting idea involving an alternative dimension inside a hospital. It recalled - Stephen Kings ""Langoliers"", ""Kingdom Hospital"" and old twilight zone episodes. Atmospherically strong, the set up was great. There were also some very clever 'time loop' moments which always have that head-melt appeal. The story had plenty of vague references which led me to believe that all the ensuing weirdness of - time slips / ghosts / a weird bat winged demon and a rather silly heavy metal attired ghoul-thing would be explained. And THAT was were Dark Floors severely let me down. Based on my viewing the movie gives NO EXPLANATION as to what is behind the events. Whilst, some ambiguity is always expected/welcome in these kind of films. Dark floors took it to new heights of vagueness. I don't expect things wrapped up in a pretty ribbon, but neither should I be left feeling ""Huh? .. is that it? ... Did I dose off? Maybe, I hit chapter skip by mistake?"" Dark Floors left me with a deeply unsatisfying suspicion that ""It was all a dream"" which is a shame because up until the last reel I was very much on board and enjoying the movie.",0
"I am usually a big fan of Pacino (Scarface, Serpico, Devils advocate) but since Scent of a woman he pretty much plays the same role and shouts a lot. This movie had no endearing characters to warm to. Brandon played by Bongo McConnahey is the least likable of the bunch. He nowhere even approached a real human being. Pacino was hopelessly unlikeable and my goodness how old is Renee Russo? The only high light of this wretched mess was the hot hooker with the perfect lipstick and she has like 10 lines total. Even the usually reliable Jeremy Piven was utterly unlikeable.<br /><br />Note to writers of movies, they do not usually work unless one of the main characters is at least a bit likable (noteable exception Scarface). As the movie closes and old Brandon is at the airport my only thought was, please let a plane crash into the airport and kill Brandon.",0
"lovely. i just love the movie. i want to see this movie because Rupert Grint is a fantastic actor. his expressions are great, spectacular. the movie was excellent. Julie Walters it was perfect too. I think that Rupert is the only boy with red hair that i love. Rupert have a beautiful smile, a beautiful voice. and a wonderful accent. i think that the movie was great and was great see Rupert in another thing but harry potter. and its a very good actor, so it deserves that and more. he just have a golden globe but probably it deserves an Oscar academy award. there are some actors that do not act very well but have a Oscar anyway. it does not matter. but he is perfect, brilliant and beautiful",1
"This movie is about a very delicate argument and if you are searching for something that makes you think here you are right. Tim Robbins has made a wonderful job and the result is a kind of docu-drama that should be shown in schools (for the strong themes treated). What about the actors? Well, they are simply great; Susan Sarandon is truly 'the face of love' and Sean Penn is unbelievable as almost always. An absolutely must-see!",1
"I'm sure this is a show no one is that familiar of and might not think good of it; after all it is almost close to Baywatch Hawaii. With the cast, the location, style of the directing and its publicity  shows women walking around on the beach and all that. No wonder people have misconception and decide not to watch it.<br /><br />It was wrong of them to do that. Cause after I decide to watch the show, there are actually more thing going on, real juicy story and conflict, turn out to be really exciting to watch and pretty much  addictive.<br /><br />The story of the hotel clerks, the manager, the owner and their complicated love life. Also enter the troublesome hotel's visitor and powerful man trying to steal the hotel. It actually more exciting than it sounds here.<br /><br />I won't deny that the acting suck but it ain't that bad that you'll look away. The story is not so consistence but good enough. The soundtrack is fitting pretty well with the scenario and the action is all the time. I took me couple of episode before there is actually anything happen solidly so be patience.<br /><br />Recommendation: I Really Do Enjoy Watching This. Zillion Times Better Than Expected.<br /><br />Rating: 7.5/10 (Grade: B)<br /><br />Please Rate My Review After Reading It, Thanks.",1
"Both Disney and Bill Paxton did a fine job in conveying a story that is based in fact. You do not have to like the game of golf to appreciate the story of one man's struggle to overcome the odds. It could have been based on any sport or simply on any other situation which involves competition, though this one just happens to be related to Golf. The only problem I have with the story is that I would have liked to see a bit deeper into each of the main characters, esp. Mr. Ouimet. Mr. Francis Ouimet is a typical young man of his times, turn of the century America, where ""class lines"" are well delineated and woe be it to anyone who deigns to try to rise above his ""class"" standing. I did a bit of historical research and my biggest question was indeed answered, to my satisfaction. Although the circumstances are a bit different than those portrayed in the film, I came away with a feeling of content. I thoroughly enjoyed this movie, I believe you will too.",1
The main reason to check this one out is to watch Laura Gemser in all her glory.<br /><br />That's reason enough for me.<br /><br />She heads to Africa as guests of another rich guy that seems to be all over these films. Huge mansion near the jungle. Hunters staying around for parties when they aren't out hunting zebras. And said parties becoming drunken orgies.<br /><br />All the high society types in the Emanuelle films seem to have out of control fetishes. And Emanuelle beds most of them.<br /><br />Joe D'Amato did NOT direct this one. He just ripped it off and used the same cast(s). And did anyone notice the 'subliminal' sexual images at the gas station? And why did most of the men stay dressed during the sex scenes? <br /><br />Coherence? Hardly any. BUT GODDESS GEMSER IS BEAUTIFUL.,1
"A wonder. One of the best musicals ever. The three Busby Berkely numbers that end the movie are spectacular, but what makes this film so wonderful is the incredible non-stop patter and the natural acting of Cagney and Blondell. (Keeler is also lovely, even though she may not have been a great actress). There's a freshness in the movie that you don't see in flicks today, much less in the usually stilted 30s films, even though the plot, involving the setting up of movies prologues, is quite dated.",1
"Mmmm, a previous summary says ""if you like aliens and predator you will enjoy this film"" i could not disagree more, this film pays no respect to its weighty lineage and has reduced two of the best loved sci fi strands to little more than a teen horror slasher movie, it has none of the tension or foreboding present in previous alien or predator movies and there is no discernible lead character, i really did not care about any of the characters and i positively yearned to see the stereotypical cast die as soon as possible in the vain hope something better would replace them, it really takes super human incompetence to have two of the most fearsome creatures ever invented positively fail to make a gripping thrilling movie, only watch this if you want to see how NOT to do it.",0
"Fascinating downer about a would-be male hustler in New York City forced to live in a condemned building with a crippled con-man. Extremely bleak examination of modern-day moral and social decline, extremely well-directed by John Schlesinger (who never topped his work here) and superbly acted by Jon Voight and Dustin Hoffman. Packs quite a punch overall, yet the ""fantasy"" scenes--some of which are played for a chuckle--are mildly intrusive, as is the ""mod"" drug party. The relationship that develops between the two men is sentimental, yet the filmmakers are careful not to get mushy, and this gives the picture an edge it might not have had with a lesser director than Schlesinger. Originally X-rated in 1969, and the winner of the Best Picture Oscar; screenwriter Waldo Salt (who adapted James Leo Herilhy's book) and Schlesinger also won statues. ***1/2 from ****",1
"The story-line of ""The Thief of Bagdad"" is complex, owing to its being told in flashbacks and having three separate and equally important strands woven together. The screenplay by Lajo Biros and the dialogue by Miles Malleson keep the story moving skillfully at all points.The young King Ahmad of Bagdad is angry at his vizier Jaffar for executing a man for having different ideas. He discovers while in disguise that people blame him for Jaffar's deeds and hate him. He is imprisoned by Jaffar, where he meets Abu the young thief. The two escape and take a boat to the city of Basra. There the companions spy when men clear the way so none will see the Princess of the city passing by. Ahmad falls in love with her and visits her in her garden. He tells her he has come to her from beyond time and wins a kiss. Then he is captured. When Jaffar comes to win the Princess of Basra for himself, Ahmad attacks the evil vizier who blinds him and turns Abu into a dog. Jaffar then asks for the Princess's hand, and he gives the gift of a mechanical flying horse to the Sultan of Basra. The blind Ahmad then tells his tale in the marketplace, accompanied by Abu as his dog. The Prince has fallen into a sleep and nothing can wake her. So Jaffar sends his servant Halima for Ahmad and the dog, in hopes the prince can rouse her. He does awaken her. She boards a ship to find a doctor to cure Ahmad, but she is captured by Jaffar who then throws the dog overboard. She then allows Jaffar to take her in his arms, on his promise to restore Ahmad's sight and turn Abu back into a thief. The princess sees a vision of Ahmad; he is in a boat; Jaffar sends a storm to beset him and Abu is shipwrecked on a deserted island. Abu finds a genie or djinn who wants to kill him now that he is free after many centuries spent imprisoned in a bottle. Abu tricks him into proving he really came from so small a vessel, then corks him in again. For freeing him, he gets three wishes. His first is for sausages. In the meanwhile, the Princess pleads with her father to refuse Jaffar; but Jaffar shows the Sultan a new mechanical toy, one of whose six arms stabs him to death. Abu makes a second wish, to find Ahmad. The cunning genie flies him to the goddess of the All-Seeing eye. Abu has to climb a great web to get to the gem that is the eye, battling a giant spider, then scaling the goddess's statue. Abu gazes into the 'eye' and sees Ahmad in a canyon. He has the genie take him to Ahmad. Ahmad uses the eye to see the princess. She smells a flower and forgets everything at once. Abu wishes they were in Bagdad, but the genie laughs and leaves; Jaffar tells the Princess that she is in love with him, omitting mention of Ahmad. Ahmad tries to fight his way to the Princess, but Jaffar smashes the 'eye'. Abu finds himself in the ""Land of Legend"", where the old men who rule want to make him their king. He steals a bow and a magic carpet and escapes instead, to hurry to save Ahmad and the princess. The thief arrives in time to save the young king from the executioner, using his bow from the flying carpet, to the wonder of the throng who had come to watch the execution. Jaffar tries to flee on the mechanical flying horse, but another shot from the bow finishes him. Ahmad is ruler again and plans to wed his Princess; but when he tries to make Abu his vizier, the young thief refuses, saying that what he wants is adventure, not hard work and confinement in a palace however grand it may be. This fantastic story was given a sumptuous production by producer Alexander Korda. The production was designed by Vincent Korda who was also art director, while Georges Perinal did the colorful cinematography. The directors credited are Ludwig Berger and Michael Powell, with Tim Whelan, Alexander Korda, William Cameron Menzies and Zoltan Korda participating. The extraordinary and numerous costumes designs were the work of John Armstrong, Oliver Messel and Marcel Vertes. The production, apart from its gorgeous and expensive-looking visual splendors, I claim is dominated by two other elements, the choral music of Miklos Rozsa and the performance by Conrad Veidt as the evil Jaffar. Rex Ingram plays the genie with a curious accent, plus his usual intelligence and power. June Duprez is lovely and effective as the Princess Mary Morris is a sad and beautiful Halima, and Miles Malleson a properly bumbling and avaricious Sultan. As Ahmad, John Justin appears to do most of what can be done with the part of a young prince in love and then some; he is memorably good in his winning role. This film has a spaciousness about it that is found, I assert, in other Korda works also. Its imaginative content stands in contrast to very-strong realistic sets, costumes and set-design elements. This is one of the most memorable idea-level fantasies of all time, worthy to be enjoyed over and over.",1
"I loved this movie. To be very fair, the movie starts off very slowly, with none of the characters being terribly sympathetic. It continues in this way for a good half of the film.<br /><br />But, if you're patient, you'll be greatly rewarded. What the first half of the movie lacks in character development and/or sympathy is adequately compensated for in the second half. It's a bit like riding a roller coaster - a slow, uphill climb to strat off with, and then speed, twists and turns, and a few surprises.<br /><br />As usual, Meryl Streep is wonderful. She is the finest actress of our time. William Hurt is good, if a bit wooden in spots. Renee Zellweger does a very good job, showing that her performance in Jerry McGuire wasn't a fluke.",1
"I watched Love Life on holiday, when it was filmed at a film festival in Florida. It was a lovely surprise to find a British film that wasn't derivative or exploitive. A beautiful romantic comedy for a change that will charm the pants of audiences prepared to sit back and enjoy the gentle pace of the film. The transitions between scenes I found a bit distracting, but as whole I think Love Life is a winner, a ruby in the dust. One for all the family. A pleasant change to see a British film for teen audiences that isn't littered with four letter words. Try and see it.",1
"Great movie. I was laughing all time through. Why? Well, I am from Austria, I can get along with the German (Bavarian) kind of humor. So I guess this movie makes only sense watching when you are German native speaker. Stefan and Erkan both are talking in a new kind of turkish-german accent, which became really popular in our Countries (GER & AUT). But of course they are very stupid. As in every comedy your personal humor will decide, whether thumb up or down.",1
"This movie surprised me. Some things were ""clicheish"" and some technological elements reminded me of the movie ""Enemy of the State"" starring Will Smith. But for the most part very entertaining- good mix with Jamie Foxx and comedian Mike Epps and the 2 wannabe thugs Julio and Ramundo (providing some comic relief). This is a movie you can watch over again-say... some Wednesday night when nothing else is on. I gave it a 9 for entertainment value.",1
"When I was a kid, I remember watching this while visiting a friend of our ""Uncle"" Phil. We're Back! A Dinosaur's Story is a silly cartoon about a dinosaur called Rex (voiced by the wonderful John Goodman). He tells a little boy dinosaur the story about how the dinosaurs came back to Earth to live. He explains that he was part of the thing that brought them back, along with some friends. The Doctor/Professor villain of this film I think might have been responsible for them being them back, but I don't care about him. The kids might like this, but personally it is just too cheesy. John Goodman was probably the only decent thing. Poor!",0
"I just got done watching The Edge of Love (by the way, this is one of the worst titles so far this year) and it felt like a chore. Watching Keira Knightly's unlikable, skeleton-looking character made me cringe even more throughout the coarse of the film.<br /><br />It took me four nights to watch this it was so boring. The only good thing about it was Cillian Murphy. He's always good/believable and is severely under looked in many films. This, however, was just not good enough for him.<br /><br />Apart from the unlikable characters, boring storyline, the plot was also emotionally unsatisfying. I felt like I spent my time watching this for nothing (which I did). I should have done the smart thing and turned it off, but I kept it on out of respect for Cillian Murphy and the great cinematography.",0
"There are plenty of comments already posted saying exactly how I felt about this film so Ill keep it short.<br /><br />""The Grinch"" I thought was marvellous - Jim Carrey is a truly talented, physical comedian as well as being a versatile clever actor (in my opinion). Mike Myers on the other hand gets his laughs by being annoying. I used to like him very much in his ""Waynes World"" and ""So I Married an Axe Murderer"" days - but Ive never been fond of Austin Powers and ""the Cat In The Hat"" has just finished me off. <br /><br />This film was horrible - the gags were horrible! inappropriate for children not only in adult content but in the fact that some of them were so dated they havent amused anyone for 50 years! The plot was messy, messy, messy! Its a shame really because the children were very likeable as was ""Mom"". They probably could have picked a better villain than Alec Baldwin - but he could have pulled it off if it weren't for Myers ugly, revolting over-acted portrayal of the Cat.<br /><br />I mean - did Myers even glance at a script? Was one written? The other actors seemed to have one - but the Cat just seemed to be winging it!<br /><br />On the other hand I would like to mention that the sets and props were marvellous!!! But unfortunately they cant save this film.<br /><br />Poor Dr Seuss - the man was a genius! Dont ruin his reputation by adapting his work in a such a lazy, messy way!!!<br /><br />1/10",0
